,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),38/111,3.238548548027701e-23,9.641159027478467e-20,0,0,11.086153940659743,574.0890750294078,CDCA5;NCAPG2;KIF14;CDCA8;NCAPG;KIF11;SMC4;NCAPH;NSL1;SMC2;CCNB1;NUSAP1;FLNA;KNTC1;SPDL1;CEP55;DLGAP5;SPAG5;PLK1;KIF23;KIF22;TUBG1;KNSTRN;NDC80;SGO1;TPX2;CENPE;KIF18A;KIF18B;ESPL1;KIFC1;CENPI;PRC1;CENPK;CHMP4C;KIF2C;NCAPD2;NCAPD3
1,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Process (GO:0090068),38/118,3.9347801784059112e-22,5.856920295557198e-19,0,0,10.11238789237668,498.40943425274475,NCAPG2;KIF14;CDCA8;NCAPG;SMC4;NCAPH;AURKB;RXFP3;SMC2;AURKA;RACGAP1;NUSAP1;ECT2;E2F7;E2F8;GEN1;PLK4;STIL;EDN1;RRM1;SPAG5;CEP295;CDC7;KIF23;CDC6;NDC80;CDC25B;EREG;CIT;DBF4;INCENP;SASS6;BIRC5;NCAPD2;NCAPD3;KIF20B;RAD18;MAD2L1
2,GO_Biological_Process_2023,DNA-templated DNA Replication (GO:0006261),29/69,5.936109150834772e-21,5.8905989806783734e-18,0,0,15.312708102108768,713.1623232075489,PRIM2;BLM;MCM7;PRIM1;MCM10;RECQL4;CDC45;ORC1;POLD1;TOPBP1;POLE;RFC5;GINS1;WDHD1;GINS2;RRM1;RFC4;GINS3;RPA1;POLA1;POLA2;RAD51;POLE2;MCM3;MCM4;MCM5;DNA2;MCM6;MCM2
3,GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),54/288,1.0803751446041496e-18,8.040692013716383e-16,0,0,4.962065331928345,205.27678892911,TOP2A;MCM7;MCM8;HMGB2;HMGB3;MCM10;BRCA1;EXO1;CHEK1;PCLAF;TOPBP1;KPNA2;POLE;GEN1;RFC5;WDHD1;RFC4;LIG1;NEIL3;MCM3;MCM4;MCM5;DNA2;MCM6;MCM2;PRIM2;BLM;PRIM1;TYMS;UNG;RECQL4;RAD51AP1;CDC45;ORC1;POLD1;RBBP8;BARD1;POLQ;DUT;RRM1;XRCC2;RPA1;FANCA;DONSON;RPA2;TICRR;FAM111A;POLA1;POLA2;RAD51;UBE2T;POLE2;CDK1;RAD18
4,GO_Biological_Process_2023,DNA Replication (GO:0006260),27/73,7.0074534681166e-18,4.1722377949166234e-15,0,0,12.36573739708219,488.4411529983795,BLM;MCM7;MCM8;RECQL4;POLD1;CHEK1;PCLAF;POLE;RFC5;WDHD1;DUT;RFC4;DONSON;RPA1;RPA2;BAZ1A;TICRR;FAM111A;POLA1;POLA2;POLE2;CDK1;MCM4;MCM5;DNA2;MCM6;MCM2
5,GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),23/59,5.02866598587498e-16,2.495056439991636e-13,0,0,13.407509494058557,472.29570144731423,STIL;PLK1;CDCA8;TTK;KIF11;WDR62;TUBG1;AURKB;NDC80;CENPE;CCNB1;ESPL1;CENPH;INCENP;NUF2;STMN1;NUSAP1;CDK1;TACC3;RCC1;BIRC5;DLGAP5;SPC25
6,GO_Biological_Process_2023,Sister Chromatid Segregation (GO:0000819),18/34,9.58463114650778e-16,4.076206703307666e-13,0,0,23.504111842105264,812.800406407759,TOP2A;SPAG5;NCAPG2;PLK1;TUBG1;SMC4;KNSTRN;NSL1;NDC80;SGO1;KIF18A;KIF18B;ESPL1;CENPI;KIFC1;CENPK;NUSAP1;KNTC1
7,GO_Biological_Process_2023,Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841),16/28,7.573565649702219e-15,2.8183131173954383e-12,0,0,27.801604668125456,903.94449948624,ZWILCH;PLK1;BUB1B;TTK;HASPIN;NDC80;CDC20;CENPF;NUF2;KNTC1;FBXO5;TRIP13;BUB1;SPC24;MAD2L1;SPC25
8,GO_Biological_Process_2023,Mitotic Nuclear Division (GO:0140014),19/45,3.106569486321355e-14,1.0275841511976305e-11,0,0,15.276365785696193,475.13579810590784,SPAG5;UBE2C;NCAPG2;PLK1;TUBG1;SMC4;KNSTRN;NSL1;NDC80;SGO1;KIF18A;KIF18B;ESPL1;CENPI;KIFC1;UBE2S;CENPK;NUSAP1;KNTC1
9,GO_Biological_Process_2023,Spindle Assembly Checkpoint Signaling (GO:0071173),15/26,4.396510594808469e-14,1.0907010033954008e-11,0,0,28.40387481371088,873.5719668406144,ZWILCH;PLK1;BUB1B;TTK;HASPIN;NDC80;CDC20;CENPF;NUF2;KNTC1;TRIP13;BUB1;SPC24;MAD2L1;SPC25
10,GO_Biological_Process_2023,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),15/26,4.396510594808469e-14,1.0907010033954008e-11,0,0,28.40387481371088,873.5719668406144,ZWILCH;PLK1;BUB1B;TTK;HASPIN;NDC80;CDC20;CENPF;NUF2;KNTC1;TRIP13;BUB1;SPC24;MAD2L1;SPC25
11,GO_Biological_Process_2023,Mitotic Spindle Checkpoint Signaling (GO:0071174),15/26,4.396510594808469e-14,1.0907010033954008e-11,0,0,28.40387481371088,873.5719668406144,ZWILCH;PLK1;BUB1B;TTK;HASPIN;NDC80;CDC20;CENPF;NUF2;KNTC1;TRIP13;BUB1;SPC24;MAD2L1;SPC25
12,GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),25/85,5.376216872352913e-14,1.2311536637688169e-11,0,0,8.752302025782688,267.41964220916975,CDCA8;TTK;KIF11;WDR62;AURKB;AURKA;CCNB1;NUF2;STMN1;RCC1;FLNA;DLGAP5;STIL;PLK1;KIF23;TUBG1;NDC80;CENPE;TPX2;CENPH;INCENP;KIFC1;PRC1;BIRC5;SPC25
13,GO_Biological_Process_2023,DNA Repair (GO:0006281),45/291,1.1815143892103853e-12,2.51240595477094e-10,0,0,3.8908639933856968,106.85956073320048,BLM;PCNA;CDCA5;BRCA1;BRCA2;UNG;RECQL4;RAD51AP1;EME1;EXO1;POLD1;CHEK1;NSD2;RBBP8;TOPBP1;POLE;BARD1;FANCI;RFC5;WDHD1;POLQ;RRM1;RFC4;LIG1;XRCC2;RPA1;FANCA;RPA2;HMGA2;FANCB;TRAIP;TICRR;FAM111A;POLA1;DEPDC1B;NEIL3;RAD51;FANCD2;UBE2T;POLE2;CDK1;DNA2;TRIP13;HROB;RAD18
14,GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),26/111,5.68620740550371e-12,1.1285226297456363e-09,0,0,6.4238677771993755,166.33306463282148,CCNF;PKMYT1;FOXM1;AURKA;CCNB2;CCNB1;MYC;RCC1;POLE;UBE2C;PLK1;CDC7;CDC25C;MASTL;CDC25B;CCNA2;MELK;DBF4;CCNE2;CCNE1;UBE2S;CDK1;TACC3;BCAT1;NES;CDKN3
15,GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),28/130,7.731977196313813e-12,1.4386310070891386e-09,0,0,5.772618581800791,147.69623616168423,CDCA2;KIF11;MKI67;PKMYT1;AURKB;AURKA;RACGAP1;MYC;GPER1;CHEK1;RCC1;NEK2;FBXO5;ECT2;BUB1;BORA;SPAG5;PLK1;HMGA2;CDC25C;KNSTRN;MYO19;DBF4;PRC1;KIF2C;KIF20A;KIF20B;MCM2
16,GO_Biological_Process_2023,DNA Unwinding Involved In DNA Replication (GO:0006268),12/20,8.504762884843128e-12,1.4893340651869406e-09,0,0,31.147058823529413,793.9508253352566,GINS1;RECQL4;GINS2;CDC45;RAD51;MCM7;GINS3;MCM3;MCM4;MCM5;MCM6;MCM2
17,GO_Biological_Process_2023,Mitotic DNA Replication (GO:1902969),9/10,9.385778099510031e-12,1.5523034112356312e-09,0,0,186.34201954397395,4731.564051121646,GINS1;POLA1;LIG1;GINS3;MCM3;MCM4;MCM6;TK1;MCM2
18,GO_Biological_Process_2023,Positive Regulation Of Chromosome Separation (GO:1905820),10/13,1.1349791267313684e-11,1.7783330843575174e-09,0,0,69.08333333333333,1741.0258534409147,INCENP;NCAPG2;CDCA8;NCAPG;BIRC5;NCAPD2;NCAPD3;SMC4;NCAPH;SMC2
19,GO_Biological_Process_2023,DNA Replication Initiation (GO:0006270),12/21,1.900500690721648e-11,2.828895278139173e-09,0,0,27.68482207697894,683.436339562112,PRIM2;POLA1;POLA2;CDC45;MCM7;ORC1;PRIM1;MCM3;MCM10;MCM5;TOPBP1;MCM2
20,GO_Biological_Process_2023,Double-Strand Break Repair Via Homologous Recombination (GO:0000724),25/111,3.6389505480675224e-11,5.158645610284292e-09,0,0,6.097905691892587,146.5737778914272,BLM;MCM7;MCM8;BRCA1;BRCA2;RAD54B;RAD51AP1;RECQL4;CDC45;RBBP8;GEN1;GINS2;XRCC2;RPA1;RPA2;CDC7;FANCB;MMS22L;RAD51;MCM3;MCM4;MCM5;AUNIP;MCM6;MCM2
21,GO_Biological_Process_2023,Positive Regulation Of Chromosome Segregation (GO:0051984),11/18,4.889226402649671e-11,6.6160122730400324e-09,0,0,32.596455774910616,773.885558105267,CCNB1;NCAPG2;CDK1;NCAPG;NCAPD2;CDC6;NCAPD3;SMC4;NCAPH;RAD18;SMC2
22,GO_Biological_Process_2023,Metaphase Plate Congression (GO:0051310),17/51,6.380190308845653e-11,8.258185456275441e-09,0,0,10.424972617743702,244.7287143567601,CDCA5;KIF14;CDCA8;KIF22;NDC80;CENPE;CCNB1;CENPF;KIF18A;INCENP;KIFC1;CHMP4C;KIF2C;SPDL1;FAM83D;CENPQ;CEP55
23,GO_Biological_Process_2023,Regulation Of Chromosome Segregation (GO:0051983),13/28,8.550737332745061e-11,1.0606477099825853e-08,0,0,18.009087604507453,417.4942057581188,CDCA2;NCAPG2;NCAPG;CDC6;MKI67;SMC4;NCAPH;SMC2;KIF2C;NCAPD2;NCAPD3;BUB1;RAD18
24,GO_Biological_Process_2023,Cytoskeleton-Dependent Cytokinesis (GO:0061640),20/81,5.791965806529164e-10,6.89707288241493e-08,0,0,6.848856061970816,145.67091652063743,PLK1;CKAP2;CDCA8;KIF23;SEPTIN3;CENPA;AURKB;CIT;ANLN;ESPL1;RACGAP1;INCENP;STMN1;NUSAP1;SPIRE2;BIRC5;SPIRE1;KIF20A;ECT2;CEP55
25,GO_Biological_Process_2023,Regulation Of DNA-templated DNA Replication (GO:0090329),10/17,6.507272732002913e-10,7.450827278143337e-08,0,0,29.600931677018632,626.146450400772,CDT1;BLM;MCM7;GMNN;MCM3;MCM4;MCM5;MCM6;TICRR;MCM2
26,GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),17/59,8.435010680500392e-10,9.300380294759136e-08,0,0,8.43571689354822,176.2513130457481,PLK1;CKAP2;CDCA8;KIF23;CENPA;AURKB;CIT;ANLN;ESPL1;RACGAP1;INCENP;STMN1;NUSAP1;BIRC5;KIF20A;ECT2;CEP55
27,GO_Biological_Process_2023,DNA Duplex Unwinding (GO:0032508),14/41,2.182869035831233e-09,2.3208575427391363e-07,0,0,10.77963771631894,214.97428073945616,GINS1;GINS2;BLM;MCM7;MCM8;GINS3;RECQL4;CDC45;RAD51;MCM3;MCM4;MCM5;MCM6;MCM2
28,GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),16/56,3.0371934034969302e-09,3.066713709132525e-07,0,0,8.328227571115974,163.33596385055233,EDN1;BORA;CDCA2;DUSP1;MKI67;CDC25C;PKMYT1;EREG;AURKA;CCNB1;CHEK1;NUSAP1;RCC1;NEK2;FBXO5;KIF20B
29,GO_Biological_Process_2023,Double-Strand Break Repair Via Break-Induced Replication (GO:0000727),8/11,3.090406828148328e-09,3.066713709132525e-07,0,0,55.1467823571945,1080.5991651031898,GINS2;MCM7;MCM3;MCM4;CDC7;MCM5;MCM6;MCM2
30,GO_Biological_Process_2023,Mitotic Chromosome Condensation (GO:0007076),9/15,3.8026260279885305e-09,3.651747640426405e-07,0,0,31.04885993485342,601.9620680156706,CDCA5;PLK1;NUSAP1;NCAPG;NCAPD2;NCAPD3;SMC4;NCAPH;SMC2
31,GO_Biological_Process_2023,Mitotic Metaphase Plate Congression (GO:0007080),15/50,4.485393928904944e-09,4.172818039484381e-07,0,0,8.91569086651054,171.38132839597404,CDT1;CDCA5;KIF14;CDCA8;KIF22;NDC80;CENPE;CCNB1;KIF18A;KIFC1;NUF2;CHMP4C;KIF2C;SPDL1;CEP55
32,GO_Biological_Process_2023,Regulation Of DNA-templated DNA Replication Initiation (GO:0030174),8/12,8.891884869034943e-09,8.021557956096068e-07,0,0,41.35791757049891,766.6983196356236,MCM7;GMNN;MCM3;MCM4;MCM5;MCM6;MCM2;TICRR
33,GO_Biological_Process_2023,Replication Fork Processing (GO:0031297),14/46,1.1954512266025977e-08,1.0168166575988382e-06,0,0,9.092931222707424,165.87467926723463,BARD1;GEN1;BLM;PCNA;DONSON;BRCA1;BRCA2;TRAIP;FAM111A;MMS22L;RAD51;EME1;RBBP8;DNA2
34,GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),14/46,1.1954512266025977e-08,1.0168166575988382e-06,0,0,9.092931222707424,165.87467926723463,BARD1;BLM;PLK1;DONSON;BRCA1;CDC6;TICRR;DEPDC1B;ORC1;CHEK1;RBBP8;CDK1;CLSPN;TOPBP1
35,GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),13/40,1.6334276073529012e-08,1.3507538853026628e-06,0,0,9.99874793004564,179.2775514894008,PLK1;FOXM1;PKMYT1;CDC25C;MASTL;AURKB;AURKA;CDC25B;CCNA2;CCNB1;MELK;CDK1;NES
36,GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),9/17,1.6974252327854413e-08,1.3657391670276374e-06,0,0,23.284201954397393,416.5908874815594,GEN1;CCNB1;DUSP1;INCENP;CDCA8;BIRC5;AURKB;NDC80;MAD2L1
37,GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),18/80,2.0377424976500508e-08,1.5964103725011056e-06,0,0,6.050933786078098,107.15500718082224,PLK1;KIF14;KIF23;CDC6;MYO19;AURKB;RXFP3;CDC25B;CIT;AURKA;RACGAP1;PRC1;CHMP4C;KIF20A;KIF20B;ECT2;E2F7;E2F8
38,GO_Biological_Process_2023,Centromere Complex Assembly (GO:0034508),8/14,4.9622852800272255e-08,3.7878777637541152e-06,0,0,27.569052783803325,463.6787810553864,CENPE;CENPF;CENPW;MIS18A;NASP;CENPI;OIP5;DLGAP5
39,GO_Biological_Process_2023,Regulation Of Chromosome Condensation (GO:0060623),6/7,6.691336260554048e-08,4.8585629384559515e-06,0,0,123.82467532467533,2045.5671862263555,NCAPG2;NCAPG;NCAPD3;SMC4;NCAPH;SMC2
40,GO_Biological_Process_2023,Positive Regulation Of Chromosome Condensation (GO:1905821),6/7,6.691336260554048e-08,4.8585629384559515e-06,0,0,123.82467532467533,2045.5671862263555,NCAPG2;NCAPG;NCAPD3;SMC4;NCAPH;SMC2
41,GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),12/38,8.408378986536866e-08,5.9599391054572015e-06,0,0,9.574660633484164,155.98512447977956,CCNA2;CCNB1;MELK;PLK1;CDK1;FOXM1;PKMYT1;CDC25C;MASTL;NES;AURKA;CDC25B
42,GO_Biological_Process_2023,DNA Damage Response (GO:0006974),43/384,9.516224015647128e-08,6.58832532432128e-06,0,0,2.662594597096543,43.0479843672002,TOP2A;BLM;MCM7;MCM8;MCM10;BRCA1;CRIP1;UNG;RECQL4;RAD51AP1;EXO1;MYC;POLD1;CHEK1;PCLAF;RBBP8;FBXO5;TOPBP1;BOK;BARD1;RFC5;WDHD1;POLQ;RRM1;RFC4;LIG1;XRCC2;RPA1;FANCA;VRK1;MASTL;TRAIP;TICRR;FAM111A;POLA1;DEPDC1B;RAD51;UBE2T;POLE2;CDK1;HROB;RAD18;EPHA2
43,GO_Biological_Process_2023,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),8/15,1.0198976498996743e-07,6.900534781253022e-06,0,0,23.62937713046173,380.3950081799179,CDC20;ESPL1;UBE2C;INCENP;CDCA8;BIRC5;AURKB;DLGAP5
44,GO_Biological_Process_2023,Chromosome Condensation (GO:0030261),11/32,1.0874640114816169e-07,7.194178582623941e-06,0,0,10.8575055702368,174.09192894451726,TOP2A;CDCA5;GPER1;PLK1;NUSAP1;NCAPG;NCAPD2;NCAPD3;SMC4;NCAPH;SMC2
45,GO_Biological_Process_2023,Positive Regulation Of Cytokinesis (GO:0032467),12/39,1.1633763223262845e-07,7.529068068620323e-06,0,0,9.219559428709756,147.20657799229943,RACGAP1;INCENP;KIF14;CDCA8;BIRC5;KIF23;CDC6;ECT2;KIF20B;RXFP3;CDC25B;CIT
46,GO_Biological_Process_2023,Protein Localization To Kinetochore (GO:0034501),7/11,1.287348844667397e-07,8.154122362925192e-06,0,0,36.148970747562295,573.5218824242178,MTBP;ZWILCH;CDK1;KNTC1;TTK;KNL1;SPDL1
47,GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),15/63,1.380878805536562e-07,8.564325425171553e-06,0,0,6.496584699453552,102.61599504790688,RRM1;STIL;RRM2;UBE2C;CDCA5;CDC7;CDC25C;CDC25B;CDC20;CCNB1;ESPL1;CDK1;SASS6;FBXO5;DLGAP5
48,GO_Biological_Process_2023,Nuclear Chromosome Segregation (GO:0098813),8/16,1.9564875913768018e-07,1.1886660325568851e-05,0,0,20.67462039045553,319.3597205642566,TOP2A;CENPF;INCENP;KIF2C;KIF22;FAM83D;CENPQ;NDC80
49,GO_Biological_Process_2023,Positive Regulation Of DNA Biosynthetic Process (GO:2000573),15/65,2.1491447618384495e-07,1.2796007911986127e-05,0,0,6.2360655737704915,95.7424748535308,RFC5;GINS1;GINS2;RFC4;PARM1;PCNA;DSCC1;GINS3;CHTF18;AURKB;GREM1;SMOC2;DKC1;MYC;NEK2
50,GO_Biological_Process_2023,DNA Recombination (GO:0006310),12/42,2.891257542024009e-07,1.6049716410400948e-05,0,0,8.296296296296296,124.912389635327,BARD1;GEN1;BLM;RAD51;EXO1;XRCC2;RBBP8;RPA1;HMGB3;BRCA1;TOPBP1;RAD54B
51,GO_Biological_Process_2023,Regulation Of Chromosome Separation (GO:1905818),7/12,2.965181063392853e-07,1.6049716410400948e-05,0,0,28.91765980498375,434.665900606113,NCAPG2;NCAPG;NCAPD2;NCAPD3;SMC4;NCAPH;SMC2
52,GO_Biological_Process_2023,DNA Strand Elongation Involved In DNA Replication (GO:0006271),7/12,2.965181063392853e-07,1.6049716410400948e-05,0,0,28.91765980498375,434.665900606113,POLA1;PCNA;RFC4;MCM7;MCM3;MCM4;POLE
53,GO_Biological_Process_2023,Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264),7/12,2.965181063392853e-07,1.6049716410400948e-05,0,0,28.91765980498375,434.665900606113,GINS1;RFC5;GINS2;PCNA;RFC4;DSCC1;GINS3
54,GO_Biological_Process_2023,Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262),7/12,2.965181063392853e-07,1.6049716410400948e-05,0,0,28.91765980498375,434.665900606113,GINS1;RFC5;GINS2;PCNA;RFC4;DSCC1;GINS3
55,GO_Biological_Process_2023,Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),11/35,3.092977181103184e-07,1.6442487621686034e-05,0,0,9.498821182444686,142.37746533033012,AVEN;CCNB1;RRM1;CENPF;FHL1;KIF14;CDK1;CDC7;FBXO5;CDC25C;CDC25B
56,GO_Biological_Process_2023,DNA Replication Checkpoint Signaling (GO:0000076),8/17,3.544729400608101e-07,1.851343758879003e-05,0,0,18.3764762593396,272.93907290280004,CDT1;CDC45;ORC1;CDC6;CLSPN;DNA2;TOPBP1;TICRR
57,GO_Biological_Process_2023,DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005),12/43,3.8416728916959753e-07,1.9718379652722275e-05,0,0,8.028252161079486,118.59484807002974,GEN1;FAM111A;MMS22L;BLM;PCNA;RAD51;EME1;MCM8;POLD1;DONSON;POLE;TRAIP
58,GO_Biological_Process_2023,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),10/30,5.78248558443779e-07,2.9177050143849663e-05,0,0,10.353260869565217,148.70659872210356,BLM;DEPDC1B;CHEK1;PLK1;DONSON;CDK1;BRCA1;CLSPN;TOPBP1;TICRR
59,GO_Biological_Process_2023,"Protein Localization To Chromosome, Centromeric Region (GO:0071459)",8/18,6.120182935407089e-07,3.0366307664511503e-05,0,0,16.537960954446856,236.60039898119115,MTBP;ZWILCH;CDK1;TTK;KNL1;SPDL1;HASPIN;CENPA
60,GO_Biological_Process_2023,Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988),6/9,7.407071267817157e-07,3.614893633490439e-05,0,0,41.27056277056277,582.5612539632453,CCNB1;RACGAP1;SPAG5;NEK2;ECT2;KNSTRN
61,GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),22/144,8.550297044741736e-07,4.10552166164454e-05,0,0,3.7630533689607857,52.577869462700946,GAS2L3;TPM4;ACTN1;TPM2;LMOD1;DSTN;MYO5A;COBL;NEB;SERPINB8;MYO19;CORO1C;RND1;CNN1;ACTA1;MYO1C;CORO6;SPIRE2;SPIRE1;FLNA;TAGLN2;VILL
62,GO_Biological_Process_2023,Double-Strand Break Repair (GO:0006302),24/168,9.64339210382464e-07,4.5568854433469766e-05,0,0,3.4816041206769683,48.2265630825651,GEN1;POLQ;BLM;MCM8;CDCA5;XRCC2;HMGB2;RPA1;RPA2;BRCA1;BRCA2;RAD54B;RAD51AP1;RECQL4;POLA1;MMS22L;DEPDC1B;RAD51;EME1;NSD2;RBBP8;AUNIP;DNA2;TRIP13
63,GO_Biological_Process_2023,Regulation Of Nuclear Division (GO:0051783),8/19,1.014012967541476e-06,4.716744694329647e-05,0,0,15.03372115953461,207.4893287478728,CDCA2;RCC1;NEK2;FBXO5;CDC25C;MKI67;PKMYT1;KIF20B
64,GO_Biological_Process_2023,Establishment Of Chromosome Localization (GO:0051303),7/14,1.1835695150078709e-06,5.420748378736047e-05,0,0,20.65330444203684,281.8551432857433,CENPF;INCENP;KIF2C;KIF22;FAM83D;CENPQ;NDC80
65,GO_Biological_Process_2023,CENP-A Containing Chromatin Assembly (GO:0034080),5/6,1.2412044057139258e-06,5.515023157925906e-05,0,0,103.07567567567568,1401.7702664758533,CENPW;MIS18A;NASP;CENPI;OIP5
66,GO_Biological_Process_2023,Chromatin Remodeling At Centromere (GO:0031055),5/6,1.2412044057139258e-06,5.515023157925906e-05,0,0,103.07567567567568,1401.7702664758533,CENPW;MIS18A;NASP;CENPI;OIP5
67,GO_Biological_Process_2023,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),13/56,1.2848167271375937e-06,5.624852053953848e-05,0,0,6.27300854657503,85.09269897245773,BLM;PLK1;DONSON;RPA2;BRCA1;TICRR;DEPDC1B;EME1;FANCD2;CHEK1;CDK1;TOPBP1;CLSPN
68,GO_Biological_Process_2023,Positive Regulation Of Chromosome Organization (GO:2001252),10/33,1.5685561173594647e-06,6.767524001998734e-05,0,0,9.001417769376182,120.30714428115527,NCAPG2;CDK1;NCAPG;NCAPD2;NCAPD3;SMC4;AURKB;NCAPH;SMC2;GNL3
69,GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Separation (GO:0010965),6/10,1.7786166422677514e-06,7.155326681123102e-05,0,0,30.9512987012987,409.7851252049009,CCNB1;DUSP1;INCENP;BIRC5;CDCA8;AURKB
70,GO_Biological_Process_2023,Kinetochore Organization (GO:0051383),6/10,1.7786166422677514e-06,7.155326681123102e-05,0,0,30.9512987012987,409.7851252049009,CENPE;CENPF;CENPW;CENPH;NUF2;DLGAP5
71,GO_Biological_Process_2023,Mitotic Spindle Elongation (GO:0000022),6/10,1.7786166422677514e-06,7.155326681123102e-05,0,0,30.9512987012987,409.7851252049009,RACGAP1;INCENP;PRC1;BIRC5;CDCA8;KIF23
72,GO_Biological_Process_2023,Mitotic Spindle Midzone Assembly (GO:0051256),6/10,1.7786166422677514e-06,7.155326681123102e-05,0,0,30.9512987012987,409.7851252049009,RACGAP1;INCENP;PRC1;BIRC5;CDCA8;KIF23
73,GO_Biological_Process_2023,Protein Localization To Condensed Chromosome (GO:1903083),6/10,1.7786166422677514e-06,7.155326681123102e-05,0,0,30.9512987012987,409.7851252049009,MTBP;ZWILCH;CDK1;TTK;KNL1;SPDL1
