,log2FC_Treat_6h_vs_Control,padj_Treat_6h_vs_Control,log2FC_Treat_24h_vs_Control,padj_Treat_24h_vs_Control,log2FC_Treat_72h_vs_Control,padj_Treat_72h_vs_Control,Cluster,C_1,C_2,T_6_1,T_6_2,T_24_1,T_24_2,T_72_1,T_72_2
4930513N10Rik,-0.09367917394018097,0.9613290051545067,-0.35363739050163184,,-0.358336421951681,0.6357653422430711,,1.2653341969633058,1.1193977700677886,0.9504351890355596,1.308282188452184,1.1718849379592433,0.8459257702758533,0.9240720712427452,1.0267731438473944
Tmc7,-0.4563698944152187,0.7453853026880066,-0.06903690077835736,,-0.7392350886141982,0.29996622812983115,,1.1943680480407508,1.3059824928003945,1.1836644993566867,0.7860137707538416,1.081923622404112,1.345779200927838,0.9848087917172587,0.6786451612739489
Gper1,1.2471143371566535,0.039097107838606635,0.43661703477860425,,-2.222796749978531,0.01772280503338906,4.0,0.9719769198687938,0.9259034758109528,1.587937215026355,1.76374013857529,1.1543358582054681,1.2197289853023177,0.3470517271256577,0.14952800834910762
Ece2,-0.13475601508968732,0.9461010098336988,-0.40669307953053474,,0.7865397089613247,0.17424635731287821,,1.0137968369306154,1.0640246609959734,1.0123714213511656,0.9194930373767785,0.6274276856885833,1.044900245624924,1.4544576191922822,1.4580167695715618
Rps6-ps2,-0.31741338199302643,0.8443247022887607,-0.3278340206002393,,-0.7205483996577434,0.2989226208214757,,1.2537462822571315,1.2738039347800247,0.770960671492218,1.3403802950000783,1.1543358582054681,1.02619318611962,0.7248254512556855,0.9875818921896857
Gm9987,-0.34737476390759225,0.8430839780293125,-0.5391185590869514,,1.0169453659434746,0.05973172573264146,,1.0809106330838163,0.9464632897085882,0.9076160241555518,0.7860137707538416,0.8831927460463815,0.6642762345962472,1.6295111090597962,1.5279773948812942
D630003M21Rik,-0.2992583822084955,0.8844114343202152,-0.3399415576698056,,1.1179856549472684,0.037948360346207424,,0.8994648866898854,1.0640246609959734,1.0123714213511656,0.6389140182511557,0.817812671941557,0.8459257702758533,1.4828105170561385,1.7075404257721172
Col11a2,-0.2490247182361043,0.9009544994089569,-0.196234397571862,,0.9837567114725728,0.10319044295194309,,0.8994648866898854,1.0827195074057299,0.7946545014098686,0.9405865091825644,0.7953438916560572,1.007240366739264,1.2050179233548255,1.78958187136646
Pnp2,-0.23448034637059365,0.8959505152863518,-0.06471457954459073,,0.012942300372198158,0.986940406685648,,1.0809106330838163,1.1900700590168014,1.071757767431685,0.9405865091825644,1.256564337568925,0.9488405777218383,1.0991108021868419,1.120332127557846
Gm6728,0.6694677924516338,0.5572412211968307,-0.05643021866429624,,0.349686547363694,0.6851538148367026,,1.0544385771636025,0.8624053307935963,1.546671484271379,1.061054028731745,0.7725196351823942,1.099608603898469,1.3658940335325738,0.796717387345645
Tnnc1,0.5382754134402433,0.732128474619259,0.8020861710043621,,1.4681102660565286,0.015369344155062165,,0.7089443244633401,0.7731451035420528,0.9920200285737618,0.9613760147744006,1.1365706784169403,1.1173932169097673,1.2050179233548255,1.7075404257721172
Fam161b,-0.10486281280487826,0.9608473301088664,0.22284805321704343,,0.5767933291793961,0.3900030319533089,,0.9577631502743119,1.0450843776098266,0.9291844597780122,0.9613760147744006,1.0632380631243608,1.1864171577048674,1.3658940335325738,1.1910424977803493
Kbtbd6,0.14529237300141953,0.9293120024555018,-0.4074828636225265,,-1.4050742581430906,0.04200094924330077,,1.1450406055550852,1.3682633098099504,1.352810770707468,1.324420507576288,1.025124849368143,1.0633678372562776,0.6265954044752932,0.5500414207569745
Gm5830,0.20456542623163507,0.9154172221891059,0.27133976786709413,,0.2510092109678742,0.7657550772636789,,1.1575314805239105,0.7959832184256596,1.071757767431685,1.1177141961158195,1.2729197135098722,1.007240366739264,1.1352839293695902,1.045976626716136
Atp6v1g2,0.07776284287353959,0.9685395827441422,-0.20141111669048073,,0.3903746412887223,0.5898784354501287,,1.106905691727231,0.9867242673105788,1.165605842067629,1.0020773094811355,1.1003702604320011,0.8026122803667625,1.0991108021868419,1.3539967578545924
Rpl36-ps3,0.003756617581565532,0.9980183433548058,-0.6554860387983079,,-1.0536475245361152,0.12758439158686383,,1.0939667102893218,1.471176220927388,1.0324397158912253,1.5051880545842575,1.1365706784169403,0.7351017053660095,0.8167914621523765,0.6538252053723687
Espn,-0.18996266796577446,0.9321881267929311,0.2964015417554187,,1.203912378313113,0.03164417648662478,,0.7914058811794521,0.9867242673105788,0.770960671492218,0.831892807869436,0.7725196351823942,1.268297479845787,1.551346767969745,1.5003989059680258
Egflam,-0.42284194444981654,0.8298686200353657,0.43754110152390663,,1.2043664405808174,0.032096128230400416,,0.7914058811794521,0.9867242673105788,0.8179654794104434,0.5863477059974892,0.9457379324273155,1.268297479845787,1.577874885977558,1.4722829368576476
Gm9354,0.06743550804033008,0.9736142247836971,-0.2838691287720526,,0.5602276419192836,0.3923974647575417,,0.9719769198687938,1.101175196523125,1.0910221313373805,1.0416617756758393,0.8831927460463815,0.9288365640052572,1.3505900772056916,1.2748191424770157
Tmem179,0.7126009002648742,0.44521428890799847,-0.05062321958141284,,-2.062301901476264,0.010115744136469117,4.0,0.9142617914878625,1.3218065663324001,1.717541272427522,1.3561654575909194,1.1365706784169403,1.081602014431796,0.3470517271256577,0.34825090626099936
Itpa-ps1,0.845452263861077,0.3521423117206798,-0.3934709819496104,,0.6958710252607531,0.33837357053015504,,0.9289084722843781,0.9050464234356821,1.518490316788841,1.2074668211257567,0.6526457854558446,0.8459257702758533,1.496780712747955,0.9472961981619625
Gm8188,0.22550824461326477,0.9040621163130534,0.5922137660365143,,0.10634626977047228,0.9077652329194501,,0.9999911219586226,0.9259034758109528,0.9504351890355596,1.1899574385788665,1.3673395555544094,1.2197289853023177,1.0991108021868419,0.8631843563146446
Airn,-0.25723321502416946,0.8862677769157149,-0.5202435396098386,,0.35174586200617564,0.6123480257709447,,1.1943680480407508,1.0450843776098266,0.9291844597780122,1.0416617756758393,0.7017968808116387,1.02619318611962,1.3036793550480186,1.2748191424770157
Cntfr,0.622259744890309,0.6438229718989388,-0.12708907445930145,,1.1246562030550489,0.05547338208097744,,0.9142617914878625,0.7959832184256596,0.9076160241555518,1.3872269068959313,0.8831927460463815,0.7351017053660095,1.396023362994204,1.4722829368576476
Gm6104,-0.914257575725638,0.29772147955253137,-0.5754129779454841,,-1.7515742800878342,0.005179658672859647,,1.5283673717031094,1.3529433481235593,0.7223726606810549,1.1177141961158195,1.2729197135098722,0.9488405777218383,0.6265954044752932,0.5228854622247641
Gm46379,0.4200744549083835,0.7736785295708196,0.424791419575757,,0.0145175854424211,0.987302465162155,,1.0809106330838163,0.8406026569745764,1.1287959068585007,1.2418606867859265,1.1003702604320011,1.2997912530688578,1.0620073181845207,0.81921501235162
Wnk4,0.06812882493992364,0.9736142247836971,-0.11471323274819814,,0.4641148642507473,0.5120990217314217,,1.0809106330838163,0.9667342182486937,1.1473182705983962,0.9613760147744006,1.1718849379592433,0.7579580494802777,1.0991108021868419,1.384489869133346
Gm10226,0.16518945536997545,0.9363465795166598,0.27180541799914026,,0.9203992029883353,0.13436446392284015,,0.9577631502743119,0.8406026569745764,1.0522326803399076,0.8980865786373373,1.081923622404112,1.007240366739264,1.3036793550480186,1.4290541145999274
Hpse2,-0.8640903110315599,,-0.23913783939424357,,2.108399251339972,9.90483841216716e-06,2.0,0.7424966344602478,0.7731451035420528,0.2940176000070018,0.6128702634069619,0.7725196351823942,0.5640860994076925,1.7510522861793725,2.123699514170999
Ano1,1.0817409208516777,0.1136691107109964,-0.06134010533551837,,-2.056046738121026,0.023997009446250443,4.0,0.8387112650193264,1.22414898182716,1.546671484271379,1.8103215922096791,1.1543358582054681,0.867104434090237,0.14897762160580286,0.46699022127860246
Phf20-ps,-0.6273354146962179,0.6288740900071145,-0.08773844302984227,,0.17671143795675584,0.8386275924311652,,1.0677353213435419,1.2072101433834177,0.8857202381456857,0.7625152697974801,1.0632380631243608,1.1349612597226435,0.794343704403701,1.5279773948812942
Entpd1,0.25532162666225794,0.8853907147923162,0.49704066810367814,,-0.35084642566472285,0.6968673127558029,,1.0544385771636025,0.9667342182486937,1.236522560104383,1.0416617756758393,1.484327338822861,1.081602014431796,0.9848087917172587,0.6285707641283865
Tekt2,0.059983908655263235,0.9790935928075244,0.0037984360972916804,,0.1516259725457724,0.8562179131504806,,0.9289084722843781,1.1900700590168014,1.3999154546289783,0.6896321574246876,1.1543358582054681,0.9880352441949963,1.1352839293695902,1.0836333529895346
Gm14277,0.7441184018633497,0.4864721073319792,0.3281899483493469,,-0.4670612301217189,0.6046631650818817,,0.9999911219586226,0.9464632897085882,1.0324397158912253,1.6658068933933805,1.3974878154863444,0.867104434090237,0.8821121927331816,0.5766956501609962
Greb1,0.41527925822673745,0.7253459496728389,-0.7846726124021454,,-0.6354988539906717,0.3942845437097377,,1.0939667102893218,1.25744144404973,1.3686838346832422,1.4620749483397482,0.8831927460463815,0.7118774154075513,0.9240720712427452,0.727039673825966
B430319G15Rik,-0.3868316896965548,0.8086368472717562,-0.17953540736202983,,0.353673518054135,0.6180149183479149,,1.0274716908699895,1.1727238892727339,0.8857202381456857,0.9194930373767785,1.025124849368143,1.007240366739264,1.1530359645655743,1.3693238756104968
Aoc2,-0.07476415093249916,0.9741226016134954,0.5909152957565516,,0.24498830921150844,0.7891434290529041,,0.6918709404206216,1.2408912453133263,0.8634870118310914,1.0220053024558564,1.1718849379592433,1.4477053449471475,0.8606655574785473,1.2748191424770157
Pcdhb13,-0.17043187606897975,0.9360655942251824,-0.2369097004545237,,1.0620579172091846,0.05548443685835075,,0.9999911219586226,0.9050464234356821,0.9713774359482862,0.7625152697974801,0.7725196351823942,0.9288365640052572,1.5646718006298068,1.4864094126035499
Fgf18,1.5427044007253574,0.022051763895146074,0.2483853232577803,,1.2521870367941594,0.059626890301875984,,0.725818016718856,0.6531947552275787,1.5326497097337364,1.417633669110424,0.7725196351823942,0.8244315672914428,1.3810373496737567,1.1383372756122505
2810410L24Rik,-0.388097542023616,0.8341781589737687,0.06184484329919722,,0.596195591778946,0.36952640332323006,,1.106905691727231,0.9259034758109528,0.593221891212118,1.0416617756758393,1.118584010041816,1.007240366739264,1.1705722174584199,1.4580167695715618
Gm5138,-0.0680579830146015,0.9736142247836971,0.3925802031654182,,-0.31263073220125437,0.707389184793399,,1.0137968369306154,1.1193977700677886,0.9713774359482862,1.0801890707489268,1.3673395555544094,1.2197289853023177,0.9032446736983709,0.8631843563146446
E530011L22Rik,-0.18600966513030187,0.9450106328851671,-0.07207346983763668,,1.4569069670917187,0.0071763235244621405,,0.7424966344602478,0.9867242673105788,1.1100326434019023,0.3545405001968262,0.7257584176291568,0.9488405777218383,1.4687037184884548,1.8344496459162882
Six2,-0.3984058868350276,0.7992675954718204,0.0004413363837403645,,-0.2030899517742192,0.8052040359593061,,1.2768297771776358,0.9867242673105788,0.9291844597780122,0.9405865091825644,1.256564337568925,1.044900245624924,0.9446030689520702,1.0649278492185699
Sp9,0.3300364202743682,0.8515392745506728,0.20707145553637843,,1.0424223161903843,0.08862341404773903,,0.8387112650193264,0.9050464234356821,0.9076160241555518,1.136116977436367,1.081923622404112,0.867104434090237,1.5378975143030442,1.241889937737266
Gm5616,-0.09812136438020228,0.9651468248472878,0.2070897698513393,,0.6118281514396824,0.36429507101184866,,1.0544385771636025,0.8838834118456494,0.7946545014098686,1.0416617756758393,0.9043438571178243,1.2522889702194115,1.1878978709326877,1.3539967578545924
Gm3365,-0.2500995418649005,0.9205389740187068,0.40093925626302684,,1.7037011272769254,0.0020905484134886776,3.0,0.9289084722843781,0.576125599861226,0.5381404455014827,0.7860137707538416,1.0056838903712537,0.9085512754722057,1.77417839746445,1.5816014768156685
Spa17,-0.12160136039280298,0.9580888001943844,0.27959642124164996,,0.607565172230906,0.40381206884772725,,1.1575314805239105,0.7263547991061835,0.8409057814806314,0.9613760147744006,1.118584010041816,1.1173932169097673,1.3505900772056916,1.1561204825293478
Inca1,-0.308864434021577,0.8667513310183613,-0.21417856872059612,,0.7243145411222112,0.23613578440737193,,1.106905691727231,0.9259034758109528,0.8409057814806314,0.8980865786373373,0.7493284735598995,1.081602014431796,1.4108553079245514,1.384489869133346
Gm50475,0.8131723435544331,0.367557225585901,-0.09424000430197556,,0.3764475733304854,0.6351620548142747,,0.8387112650193264,1.0258921269355212,1.3843841561962118,1.3561654575909194,1.0443073122641444,0.7351017053660095,1.1173107352723766,1.0649278492185699
Sp110,-0.5373618529468439,0.7383460702078641,-0.6569692159128311,,1.1444749295530656,0.04832410151981361,,1.0809106330838163,0.8838834118456494,0.8179654794104434,0.6644959517416525,0.7017968808116387,0.7118774154075513,1.2715361026885739,1.9202042538973398
Gm38403,-0.5673867167206122,0.7409701545538644,0.6063902801781909,,-0.40565797556267097,0.695937435606336,,1.3656386066466142,0.6531947552275787,0.7223726606810549,0.85429655447473,1.289091750259698,1.542903166762054,0.46544382692037634,1.1383372756122505
Gm7862,-0.09007867350513402,0.965857748118407,0.3952432094548336,,0.15498139777303754,0.856128244576367,,0.9289084722843781,1.101175196523125,0.9504351890355596,0.9818701904210668,1.289091750259698,1.1864171577048674,1.0991108021868419,1.0267731438473944
Gm10291,-0.23694304040492395,0.8967795651940924,0.31425847626010806,,-0.5040118706243649,0.5403043612680192,,0.9999911219586226,1.22414898182716,0.9504351890355596,1.0220053024558564,1.118584010041816,1.4616957084509665,0.6265954044752932,1.0267731438473944
Sema4f,-0.023891633758133034,0.9913640788184676,0.07389071692183853,,0.2855526422089167,0.714666748862197,,0.9289084722843781,1.1373930436684592,1.0324397158912253,1.0020773094811355,1.0632380631243608,1.099608603898469,1.0620073181845207,1.241889937737266
Gm10602,0.1839791902777934,0.9209758409383683,0.4353100547331269,,0.032284189308611586,0.9736806544476122,,0.986052017195588,0.9867242673105788,1.0910221313373805,1.061054028731745,1.118584010041816,1.3306121847493146,0.6517870251315464,1.241889937737266
Gjb4,1.0260209845334607,0.08705205642421154,-1.2362588413966382,,-5.45510990731079,4.584910042967716e-05,4.0,1.3107769386838102,1.0064411145164918,1.8702997500190863,1.775527260373884,0.5490154924417492,0.6882731389817603,0.07641094932229613,0.0
Plekhb1,-0.20276839506345368,0.9171165794849885,-0.5954363694479182,,0.48920857880950197,0.4550330189297365,,1.106905691727231,1.0640246609959734,1.1473182705983962,0.7860137707538416,0.7725196351823942,0.8459257702758533,1.3658940335325738,1.291006116671861
Ttll3,0.4566992822820638,0.8104661014641806,0.8953094221069838,,0.6218749643401827,0.5065943824264413,,1.0677353213435419,0.4947058888884,1.1836644993566867,0.85429655447473,1.3673395555544094,1.2031692156276421,0.700887821690854,1.3994980908052397
Gm5540,0.9695036355420089,0.19701767625462632,-0.3198916359000443,,0.05906978029406273,0.9499280283593743,,0.986052017195588,0.9050464234356821,1.4604207489714933,1.5192774597366423,0.817812671941557,0.8026122803667625,1.0430914926306571,0.8413671858090682
Gm18284,0.2684669017464742,0.8785264260692381,-0.3144385370491804,,0.4687939751829312,0.5249256422243683,,1.0939667102893218,0.9050464234356821,1.2014999025427855,1.0801890707489268,0.8831927460463815,0.8459257702758533,1.3810373496737567,1.045976626716136
Lca5l,0.2450490680063225,0.8950603457009098,-0.013432111536743323,,0.06473483038694765,0.9408882195358785,,0.9999911219586226,1.0640246609959734,0.8857202381456857,1.3872269068959313,0.8617269223982819,1.1864171577048674,0.9446030689520702,1.120332127557846
Spsb4,-0.17308539767443698,0.92428567351179,-0.3117119122821387,,-0.9530182434173982,0.1967534793647837,,0.9719769198687938,1.4852966176124678,1.236522560104383,1.0416617756758393,1.256564337568925,0.8879766892143373,0.6265954044752932,0.8631843563146446
Serpina6,0.10477976231279178,0.965857748118407,1.0993812140451298,,1.1426235684322124,0.07204919178060525,,0.7914058811794521,0.7263547991061835,0.6720910684414874,0.9194930373767785,1.3673395555544094,1.284130302676528,1.2715361026885739,1.3385050554865483
Gm8337,-0.7071639241844341,0.5240676166029752,-0.3971693739391465,,-0.8680061403954883,0.20767879825220903,,1.4694739391275422,1.0827195074057299,0.9504351890355596,0.8763577046305857,1.1543358582054681,1.007240366739264,0.8167914621523765,0.81921501235162
Gm6900,0.6629738007384697,0.5528382149311022,0.29597147167863413,,-0.22229576040506768,0.8134158135341915,,0.986052017195588,0.9259034758109528,1.071757767431685,1.5192774597366423,1.206355389376404,1.02619318611962,0.6517870251315464,0.9875818921896857
